show_id,title,StreamR,listed_in,date_added,release_year,country
80160504,La Doña,TV_Show,"Spanish-Language TV Shows, TV Dramas",2018-11-17,2016,"United States, Mexico"
80158168,Silvana Sin Lana,TV_Show,"Romantic TV Shows, Spanish-Language TV Shows, TV Comedies",2018-11-17,2016,United States
80160759,A Christmas Prince,Movie,"Children & Family Movies, Dramas, Romantic Movies",2017-11-17,2017,United States
80209608,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",Movie,Documentaries,2017-11-17,2017,"Canada, United States"
80182622,Krish Trish and Baltiboy: Face Your Fears,Movie,Children & Family Movies,2017-11-17,2017,India
80175694,Mudbound,Movie,"Dramas, Independent Movies",2017-11-17,2017,United States
80016471,Santa Claws,Movie,"Children & Family Movies, Comedies",2017-11-17,2014,United States
80171561,Shot in the Dark,TV_Show,Reality TV,2017-11-17,2017,United States
80123729,Paranoid,TV_Show,"British TV Shows, Crime TV Shows, International TV Shows",2016-11-17,2016,United Kingdom
70189289,Drive,Movie,"Action & Adventure, Dramas, Independent Movies",2019-11-16,2011,United States
81132624,Iron Sky: The Coming Race,Movie,"Action & Adventure, Comedies, International Movies",2019-11-16,2019,"Finland, Germany, Belgium"
80013267,Jeff Dunham: All Over the Map,Movie,Stand-Up Comedy,2019-11-16,2014,United States
80046819,Suffragette,Movie,"Dramas, International Movies",2019-11-16,2015,"United Kingdom, France"
70293315,The Green Inferno,Movie,"Horror Movies, Independent Movies",2019-11-16,2013,"United States, Spain, Chile, Peru"
80177400,Cam,Movie,"Independent Movies, Thrillers",2018-11-16,2018,United States
80191036,Dogs,TV_Show,Docuseries,2018-11-16,2018,United States
81037898,Follow Me,Movie,"Documentaries, International Movies",2018-11-16,2017,"United Arab Emirates, United States, United Kingdom"
80997085,Narcos: Mexico,TV_Show,"Crime TV Shows, TV Action & Adventure, TV Dramas",2018-11-16,2018,"Mexico, United States"
81004099,Nothing to Hide,Movie,"Comedies, Dramas, International Movies",2018-11-16,2018,"France, Belgium"
80200267,The Ballad of Buster Scruggs,Movie,"Comedies, Dramas",2018-11-16,2018,United States
80242926,The Princess Switch,Movie,"Children & Family Movies, Dramas, Romantic Movies",2018-11-16,2018,United States
80216621,Vai Anitta,TV_Show,"Docuseries, International TV Shows, Reality TV",2018-11-16,2018,Brazil
70113538,9,Movie,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2017-11-16,2009,United States
81179844,At the Dolphin Bay,TV_Show,"International TV Shows, Romantic TV Shows",2019-11-15,2003,Taiwan
80244457,Earthquake Bird,Movie,"Dramas, Romantic Movies",2019-11-15,2019,United States
81196441,El sendero de la anaconda,Movie,"Documentaries, International Movies",2019-11-15,2019,Colombia
81162089,GO! The Unforgettable Party,Movie,"Children & Family Movies, Music & Musicals",2019-11-15,2019,Argentina
81217737,Guna 369,Movie,"Action & Adventure, Dramas, International Movies",2019-11-15,2019,India
81076114,House Arrest,Movie,"Comedies, Independent Movies, International Movies",2019-11-15,2019,India
80217594,I'm with the Band: Nasty Cherry,TV_Show,Reality TV,2019-11-15,2019,United States
81033650,Inheritors,TV_Show,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019-11-15,2013,South Korea
80093820,K-on! the movie,Movie,Anime Features,2019-11-15,2011,Japan
80183187,Klaus,Movie,"Children & Family Movies, Comedies",2019-11-15,2019,Spain
81179882,La Robe De Mariee Des Cieux,TV_Show,"International TV Shows, Romantic TV Shows",2019-11-15,2004,Taiwan
70124331,Leap Year,Movie,"Comedies, Romantic Movies",2019-11-15,2010,"United States, Ireland"
81179821,My MVP Valentine,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2019-11-15,2002,Taiwan
81033645,My Sassy Girl,TV_Show,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019-11-15,2017,South Korea
81217749,SunGanges,Movie,"Documentaries, International Movies",2019-11-15,2018,"India, United States"
80158800,The 24 Hour War,Movie,"Documentaries, Sports Movies",2019-11-15,2016,United States
80238391,The Club,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019-11-15,2019,Mexico
70291121,The Garden of Words,Movie,"Anime Features, International Movies, Romantic Movies",2019-11-15,2013,Japan
80242491,The Stranded,TV_Show,"International TV Shows, TV Action & Adventure, TV Dramas",2019-11-15,2019,Thailand
81179864,Westside Story,TV_Show,"International TV Shows, Romantic TV Shows, TV Action & Adventure",2019-11-15,2003,
81035105,Aalorukkam,Movie,"Dramas, Independent Movies, International Movies",2018-11-15,2018,India
81018295,Beyblade Burst Evolution,TV_Show,"Anime Series, Kids' TV",2018-11-15,2017,
80224054,Christmas Wedding Planner,Movie,"Comedies, International Movies, Romantic Movies",2018-11-15,2017,Canada
81038832,Halkaa,Movie,"Comedies, Dramas, Independent Movies",2018-11-15,2018,India
81035109,Mala Kahich Problem Nahi,Movie,"Dramas, International Movies",2018-11-15,2017,India
81030893,May the Devil Take You,Movie,"Horror Movies, International Movies",2018-11-15,2018,Indonesia
81035103,Muzaffarnagar Baaqi Hai,Movie,"Documentaries, International Movies",2018-11-15,2015,India
81035104,Odu Raja Odu,Movie,"Comedies, International Movies",2018-11-15,2018,India
80075824,Only the Dead,Movie,"Documentaries, International Movies",2018-11-15,2015,"Australia, Iraq"
81035108,Pimpal,Movie,"Dramas, Independent Movies, International Movies",2018-11-15,2017,India
81035107,Savita Damodar Paranjpe,Movie,"Horror Movies, International Movies",2018-11-15,2018,India
81028556,Shopkins: Chef Club,Movie,Movies,2018-11-15,2016,United States
81028574,Shopkins: Wild,Movie,Movies,2018-11-15,2018,Australia
81028560,Shopkins: World Vacation,Movie,Movies,2018-11-15,2017,Australia
80196044,The Crew,Movie,"Action & Adventure, International Movies",2018-11-15,2015,France
80122177,The Giant,Movie,"Dramas, International Movies",2018-11-15,2017,Spain
80136925,A Flying Jatt,Movie,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2017-11-15,2016,India
80202454,Chuck Chicken,TV_Show,Kids' TV,2017-11-15,2017,Malaysia
70040076,Lucky: No Time for Love,Movie,"Dramas, International Movies, Romantic Movies",2017-11-15,2005,India
80009361,The Irregular at Magic High School,TV_Show,"Anime Series, International TV Shows, Teen TV Shows",2017-11-15,2014,Japan
80166471,The Method,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2017-11-15,2015,Russia
80119125,Brown Nation,TV_Show,TV Comedies,2016-11-15,2016,United States
80117532,Dieter Nuhr: Nuhr in Berlin,Movie,Stand-Up Comedy,2016-11-15,2016,Germany
70260514,Mumbai Cha Raja,Movie,"Dramas, Independent Movies, International Movies",2016-11-15,2012,India
80127995,Oliver Stone's Untold History of the United States,TV_Show,Docuseries,2016-11-15,2013,United States
81156627,Clarence Clemons: Who Do I Think I Am?,Movie,"Documentaries, Music & Musicals",2019-11-14,2019,United States
81096745,Fadily Camara : La plus drôle de tes copines,Movie,Stand-Up Comedy,2019-11-14,2019,France
81163776,My Dear Warrior,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",2019-11-14,2019,Thailand
80191804,DeRay Davis: How to Act Black,Movie,Stand-Up Comedy,2017-11-14,2017,United States
80191109,Hickok,Movie,Action & Adventure,2017-11-14,2017,United States
80004534,Chelsea Peretti: One of the Greats,Movie,Stand-Up Comedy,2014-11-14,2014,United States
70213466,Casa de mi Padre,Movie,Comedies,2012-11-14,2012,"United States, Mexico"
81034946,Maradona in Mexico,TV_Show,"Docuseries, Spanish-Language TV Shows",2019-11-13,2020,"Argentina, United States, Mexico"
80222787,BuyBust,Movie,"Action & Adventure, International Movies",2018-11-13,2018,Philippines
80244848,Loudon Wainwright III: Surviving Twin,Movie,Music & Musicals,2018-11-13,2018,
80193978,Warrior,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2018-11-13,2018,Denmark
80147403,Chasing Trane,Movie,"Documentaries, Music & Musicals",2017-11-13,2016,United States
80058424,John Mulaney: The Comeback Kid,Movie,Stand-Up Comedy,2015-11-13,2015,United States
80049065,W/ Bob & David,TV_Show,TV Comedies,2015-11-13,2015,United States
81078466,Jeff Garlin: Our Man In Chicago,Movie,Stand-Up Comedy,2019-11-12,2019,United States
80060034,Green Room,Movie,"Horror Movies, Thrillers",2018-11-12,2015,United States
80205085,Long Time Running,Movie,"Documentaries, International Movies, Music & Musicals",2017-11-12,2017,Canada
70117297,A Single Man,Movie,"Dramas, Independent Movies, LGBTQ Movies",2019-11-11,2009,United States
81200229,Put Your Head on My Shoulder,TV_Show,"International TV Shows, Romantic TV Shows, Teen TV Shows",2019-11-11,2019,China
81152923,Submission,Movie,"Action & Adventure, Dramas",2019-11-11,2019,United States
81171862,To Be of Service,Movie,Documentaries,2019-11-11,2019,United States
80131563,Bon Cop Bad Cop 2,Movie,"Action & Adventure, Comedies, International Movies",2017-11-11,2017,Canada
80107990,The Beginning of Life: The Series,TV_Show,"Docuseries, International TV Shows, Science & Nature TV",2016-11-11,2016,Brazil
80091658,True Memoirs of an International Assassin,Movie,"Action & Adventure, Comedies",2016-11-11,2016,United States
80208213,Age of Tanks,TV_Show,"Docuseries, International TV Shows, Science & Nature TV",2018-11-10,2017,"Germany, France, Russia"
70286533,Helix,TV_Show,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",2018-11-10,2015,"United States, Canada"
80237420,The Workshop,Movie,"Dramas, International Movies",2018-11-10,2017,France
70174733,Bill Burr: Let It Go,Movie,Stand-Up Comedy,2017-11-10,2010,United States
80175822,Blazing Transfer Students,TV_Show,"International TV Shows, TV Action & Adventure, TV Comedies",2017-11-10,2017,Japan
80183088,Mea Culpa,Movie,Stand-Up Comedy,2017-11-10,2017,Mexico
80198018,Natalia Valdebenito: Gritona,Movie,Stand-Up Comedy,2017-11-10,2017,United States
80127990,The Killer,Movie,"Action & Adventure, International Movies",2017-11-10,2017,Brazil
80134093,Einsatzgruppen: The Nazi Death Squads,TV_Show,"Docuseries, International TV Shows",2016-11-10,2009,France
80134279,Kathleen Madigan: Bothering Jesus,Movie,Stand-Up Comedy,2016-11-10,2016,United States
80234414,100% Hotter,TV_Show,"British TV Shows, International TV Shows, Reality TV",2019-11-01,2017,United Kingdom
70044870,16 Blocks,Movie,Action & Adventure,2019-11-01,2006,"United States, Germany"
26597413,187,Movie,Dramas,2019-11-01,1997,United States
80245356,A Remarkable Tale,Movie,"Comedies, International Movies",2019-11-01,2019,Spain
81193616,A Year In Space,TV_Show,"Docuseries, International TV Shows, Science & Nature TV",2019-11-01,2015,United States
81082327,Ad Vitam,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2019-11-01,2018,France
18002692,American History X,Movie,Dramas,2019-11-01,1998,United States
81024100,American Son,Movie,Dramas,2019-11-01,2019,United States
60027583,Anger Management,Movie,Comedies,2019-11-01,2003,United States
80216003,Apache Warrior,Movie,Documentaries,2019-11-01,2017,United States
81184735,Barbie Dreamhouse Adventures: Go Team Roberts,TV_Show,Kids' TV,2019-11-01,2019,
60002033,Butterfield 8,Movie,"Classic Movies, Dramas, Romantic Movies",2019-11-01,1960,United States
70046968,Cat on a Hot Tin Roof,Movie,"Classic Movies, Dramas",2019-11-01,1958,United States
81154982,Christmas Break-In,Movie,"Children & Family Movies, Comedies",2019-11-01,2019,United States
81063129,Christmas in the Heartland,Movie,Dramas,2019-11-01,2017,United States
81074542,Christmas Survival,Movie,Comedies,2019-11-01,2018,United Kingdom
382650,Cleopatra Jones,Movie,"Action & Adventure, Classic Movies",2019-11-01,1973,United States
70044705,Code Name: The Cleaner,Movie,"Action & Adventure, Comedies",2019-11-01,2007,United States
449931,Doctor Zhivago,Movie,"Classic Movies, Dramas, Romantic Movies",2019-11-01,1965,"United States, Italy, United Kingdom, Liechtenstein"
81189912,Drive,Movie,"Action & Adventure, International Movies",2019-11-01,2019,India
80215046,Elliot the Littlest Reindeer,Movie,Children & Family Movies,2019-11-01,2018,Canada
60036838,Enter the Dragon,Movie,"Action & Adventure, Classic Movies",2019-11-01,1973,"Hong Kong, United States"
81179693,Euphoria,Movie,"Dramas, International Movies, LGBTQ Movies",2019-11-01,2018,Italy
485218,Executive Decision,Movie,Action & Adventure,2019-11-01,1996,United States
1192866,Fallen,Movie,Thrillers,2019-11-01,1998,United States
11819434,Fear and Loathing in Las Vegas,Movie,"Comedies, Cult Movies, Dramas",2019-11-01,1998,United States
81050375,Fire in Paradise,Movie,Documentaries,2019-11-01,2019,United States
516788,Forbidden Planet,Movie,"Action & Adventure, Classic Movies, Sci-Fi & Fantasy",2019-11-01,1956,United States
70048968,Getting Played,Movie,"Comedies, Romantic Movies",2019-11-01,2005,United States
542137,Gigi,Movie,"Classic Movies, Comedies, Music & Musicals",2019-11-01,1958,United States
60021796,Gosford Park,Movie,"Comedies, Dramas, International Movies",2019-11-01,2001,"United States, United Kingdom, Italy"
60031247,Gothika,Movie,"Horror Movies, Thrillers",2019-11-01,2003,"United States, France, Canada, Spain"
60000577,Grease,Movie,"Classic Movies, Comedies, Music & Musicals",2019-11-01,1978,United States
80241387,Hache,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019-11-01,2019,Spain
70039241,Harlem Globetrotters: The Team That Changed the World,Movie,"Documentaries, Sports Movies",2019-11-01,2005,
80227818,Hello Ninja,TV_Show,Kids' TV,2019-11-01,2019,
80231468,Holiday in the Wild,Movie,"Children & Family Movies, Dramas, Romantic Movies",2019-11-01,2019,
81083786,Holly Star,Movie,"Children & Family Movies, Comedies, Romantic Movies",2019-11-01,2018,United States
80153894,How to Be a Latin Lover,Movie,Comedies,2019-11-01,2017,"Mexico, United States"
1179333,How to Be a Player,Movie,Comedies,2019-11-01,1997,United States
70118779,Invictus,Movie,"Dramas, Sports Movies",2019-11-01,2009,United States
653673,Jimi Hendrix,Movie,"Documentaries, Music & Musicals",2019-11-01,1973,United States
70020947,King's Ransom,Movie,"Action & Adventure, Comedies",2019-11-01,2005,"United States, Canada"
70117305,Legion,Movie,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2019-11-01,2010,United States
701346,Like Water for Chocolate,Movie,"Classic Movies, Dramas, International Movies",2019-11-01,1992,Mexico
70111489,Listen Up! The Lives of Quincy Jones,Movie,"Documentaries, Music & Musicals",2019-11-01,1990,
709163,Logan's Run,Movie,"Action & Adventure, Classic Movies, Cult Movies",2019-11-01,1976,United States
709380,Lolita,Movie,"Classic Movies, Dramas, Romantic Movies",2019-11-01,1962,"United Kingdom, United States"
1150871,Love Jones,Movie,"Comedies, Dramas, Independent Movies",2019-11-01,1997,United States
70082264,Mad Money,Movie,Comedies,2019-11-01,2008,United States
81104406,Maid-Sama!,TV_Show,"Anime Series, Romantic TV Shows",2019-11-01,2010,Japan
1179583,Money Talks,Movie,"Action & Adventure, Comedies",2019-11-01,1997,United States
70044595,Monster House,Movie,"Children & Family Movies, Comedies",2019-11-01,2006,United States
60011729,Mutiny on the Bounty,Movie,"Action & Adventure, Classic Movies, Dramas",2019-11-01,1962,United States
70044883,Nacho Libre,Movie,"Comedies, Sports Movies",2019-11-01,2006,"United States, Mexico"
22497725,National Lampoon's Loaded Weapon 1,Movie,"Action & Adventure, Comedies, Independent Movies",2019-11-01,1993,
60021590,Ocean's Eleven,Movie,"Action & Adventure, Classic Movies, Comedies",2019-11-01,1960,United States
60023638,Paid in Full,Movie,"Action & Adventure, Dramas",2019-11-01,2002,United States
81075744,Queer Eye: We're in Japan!,TV_Show,"International TV Shows, Reality TV",2019-11-01,2019,"United States, Japan"
70031792,Rebel Without a Cause,Movie,"Classic Movies, Dramas",2019-11-01,1955,United States
70100383,Revolutionary Road,Movie,"Dramas, Romantic Movies",2019-11-01,2008,"United States, United Kingdom"
60002403,Rosemary's Baby,Movie,"Classic Movies, Horror Movies, Thrillers",2019-11-01,1968,United States
17236920,Rounders,Movie,Dramas,2019-11-01,1998,United States
